"dist","yield (kg/acre)","acres","planting fam lab child (pers-hrs/acre)","seed (kg/acre)","Total CAN fert (kg/acre)","Total NPK fert (kg/acre)","Total UREA fert (kg/acre)","dap (kg/acre)","Total P&D chem (kg/acre)","adopter","tenure: owned with title deed","landprep: oxen","landprep: tractor","aehh07","Rain anomaly","Cstar","dap (KES/acre)","Total CAN fert (KES/acre)","Total NPK fert (KES/acre)","Total UREA fert (KES/acre)","Total P&D chem (KES/acre)","Rstar","dap (KES/kg)","Total CAN fert (KES/kg)","Total NPK fert (KES/kg)","Total UREA fert (KES/kg)","Total P&D chem (KES/kg)","harvesting (KES/hour)","P"
"Trans Nzoia","6.94725239623998","-0.22314355131421","0","2.16905370036952","3.44201937618241","0","0","3.77849161280362","-2.77258872223978","1","0","0","1","2.09515083538502","0.333001161943566","7.91935619066062","1531.25","975","0","0","125","9.35519800489185","35","31.2","0","0","2000",NA,"11.1111111111111"
"Trans Nzoia","6.81872732461187","0","0","2.30258509299405","3.91202300542815","0","0","3.91202300542815","0","1","0","0","0","1.01884732019925","0.333001161943566","7.46164039220858","1775","1500","0","0","0","9.22667293326374","35.5","30","0","0","0",NA,"11.1111111111111"
"Trans Nzoia","8.12962448314187","-1.6094379124341","0","2.30258509299405","2.9704144655697","0","0","3.91202300542815","-1.38629436111989","1","0","0","0","1.93922116090452","0.519644783419034","7.57558465155779","1750","600","0","0","250","10.5375700917937","35","30.7692307692308","0","0","1000",NA,"11.1111111111111"
"Trans Nzoia","6.13632218002365","0.182321556793955","0","2.12026353620009","0","0","0","0","0","1","1","0","1","1.99061032797322","0.333001161943566","7.83069055357496","0","0","0","0","0","8.54426778867552","0","0","0","0","0",NA,"11.1111111111111"
"Trans Nzoia","7.22148879649071","-0.22314355131421","0","2.30258509299405","4.13516655674236","0","0","4.13516655674236","-0.470003629245736","1","0","0","0","2.11344031085197","0.333001161943566","7.75147531802146","2218.75","1875","0","0","150","9.62943440514258","35.5","30","0","0","240",NA,"11.1111111111111"
"Trans Nzoia","7.53792432037512","1.6094379124341","0","2.30258509299405","3.68887945411394","0","0","4.0943445622221","-0.916290731874155","1","1","0","1","1.09304124361865","0.333001161943566","8.92505542412412","2130","1200","0","0","48","9.94586992902699","35.5","30","0","0","120",NA,"11.1111111111111"
"Trans Nzoia","6.82707343853533","3.04452243772342","0","2.30258509299405","3.91202300542815","0","0","3.91202300542815","-1.09861228866811","1","1","0","1","1.73460105538811","0.519644783419034","7.44201837257558","1775","1500","0","0","96.6666666666667","9.2350190471872","71","60","0","0","290",NA,"11.1111111111111"
"Trans Nzoia","7.61994303184222","1.6094379124341","0","2.30258509299405","4.0943445622221","0","0","4.0943445622221","0","1","1","0","1","1.53183666641055","0.333001161943566","9.43428360346096","2130","1800","0","0","140","10.0278886404941","35.5","30","0","0","140",NA,"11.1111111111111"
"Trans Nzoia","7.09593464526025","0","0","2.52572864430826","4.31748811353631","0","0","4.31748811353631","0","1","0","0","0","1.81590992946034","0.519644783419034","8.11072758297449","2662.5","2250","0","0","0","9.50388025391212","71","60","0","0","0",NA,"11.1111111111111"
"Trans Nzoia","6.81602368838254","0.182321556793955","0","2.30258509299405","3.72970144863419","0","0","3.72970144863419","-1.56861591791385","1","0","0","1","1.3244189574018","0.51012656763422","8.12538440975556","1479.16666666667","1250","0","0","333.333333333333","9.22396929703442","35.5","30","0","0","1600",NA,"11.1111111111111"
"Trans Nzoia","7.45072761559442","0.693147180559945","0","2.52572864430826","4.31748811353631","0","0","3.91202300542815","0","1","0","0","1","1.03673688495002","0.333001161943566","8.9398431242785","1775","2250","0","0","130","9.85867322424629","35.5","30","0","0","130",NA,"11.1111111111111"
"Trans Nzoia","5.91317862870944","0.405465108108164","0","2.30258509299405","0","0","0","2.81341071676004","0","1","0","1","0","2.27624111765444","0.51012656763422","7.74066440191724","666.666666666667","0","0","0","0","8.32112423736131","40","0","0","0","0",NA,"11.1111111111111"
"Trans Nzoia","7.9280816492517","-1.6094379124341","0","2.30258509299405","0","0","0","0","1.6094379124341","1","1","0","0","1.19795473200037","0.333001161943566","7.17011954344963","0","0","0","0","700","10.3360272579036","0","0","0","0","140",NA,"11.1111111111111"
"Trans Nzoia","7.83592714976665","1.09861228866811","0","2.4567357728213","3.91202300542815","0","0","4.42284862919414","-1.09861228866811","1","0","0","1","1.97408102602201","0.333001161943566","9.27112184423604","2958.33333333333","1500","0","0","83.3333333333333","10.2438727584185","35.5","30","0","0","250",NA,"11.1111111111111"
"Trans Nzoia","7.01206896118669","1.25276296849537","0","2.43611648561857","4.04555439805267","0","0","4.26869794936688","0.356674943938732","1","1","0","1","2.14241634084122","0.333001161943566","9.08023168662916","2535.71428571429","1714.28571428571","0","0","320","9.42001456983856","106.5","90","0","0","224",NA,"11.1111111111111"
"Trans Nzoia","6.13426534573965","0.262364264467491","0","2.30258509299405","3.09104245335832","0","0","3.64965874096066","0","1","0","0","0","1.9823798288367","0.333001161943566","7.52915855468324","1365.38461538462","676.923076923077","0","0","0","8.54221095439152","71","61.5384615384615","0","0","0",NA,"11.1111111111111"
"Trans Nzoia","7.45580732092417","0.810930216216329","0","2.32456399971282","4.53617731450114","0","0","3.88955014957609","-1.72722094809048","1","1","0","0","1.73224534169565","0.333001161943566","8.88921641230177","1733.33333333333","2822.22222222222","0","0","35.5555555555556","9.86375292957604","70.5","65","0","0","200",NA,"11.1111111111111"
"Trans Nzoia","7.40541414564656","2.58021682959233","0","2.27959557476935","3.89675553329736","0","0","4.32753844938981","-1.48160454092422","1","1","0","1","1.52169899812609","0.519644783419034","7.4658547663996","2689.39393939394","1477.27272727273","0","0","34.0909090909091","9.81335975429843","35.5","30","0","0","150",NA,"11.1111111111111"
"Trans Nzoia","6.62827283087331","0.182321556793955","0","2.30258509299405","3.72970144863419","0","0","3.72970144863419","0","1","1","1","0","2.43200387374494","0.51012656763422","7.85360481309784","1479.16666666667","1250","0","0","0","9.03621843952518","35.5","30","0","0","0",NA,"11.1111111111111"
"Trans Nzoia","7.74312348768716","1.94591014905531","0","2.30258509299405","3.91202300542815","0","0","3.91202300542815","-0.847297860387204","1","1","0","1","1.62268313918412","0.519644783419034","9.78831717234975","1775","1500","0","0","60","10.151069096339","35.5","30","0","0","140",NA,"11.1111111111111"
"Trans Nzoia","7.59830909968948","0.405465108108164","0","1.89711998488588","0","0","4.19970507787993","4.19970507787993","-0.405465108108164","1","0","1","0","2.53104780578586","0.565877069615484","8.70394934527806","2366.66666666667","0","0","2000","93.3333333333333","10.0062547083414","35.5","0","0","30","140",NA,"11.1111111111111"
"Trans Nzoia","7.02544231003023","0.916290731874155","0","2.30258509299405","0","0","3.68887945411394","3.91202300542815","0","1","1","0","1","1.55251476503448","0.333001161943566","8.47720418319987","1775","0","0","1200","0","9.4333879186821","71","0","0","60","0",NA,"11.1111111111111"
"Trans Nzoia","6.99563427947762","0.916290731874155","0","2.30258509299405","0","0","0","4.38202663467388","-0.916290731874155","1","0","0","1","1.89711998488588","0.51012656763422","8.26616443661249","2840","0","0","0","80","9.40357988812949","35.5","0","0","0","200",NA,"11.1111111111111"
"Trans Nzoia","7.13041871505947","-1.20397280432594","0","2.30258509299405","0","0","0","0","-0.182321556793955","1","1","0","1","2.2321626286975","0.333001161943566","7.25606197325035","0","0","0","0","116.666666666667","9.53836432371134","0","0","0","0","140",NA,"11.1111111111111"
"Trans Nzoia","6.46897120808112","0","0","2.42036812865043","0","0","0","2.54553127160444","0","0","1","1","0","2.11344031085197","0.51012656763422","6.88755257166462","450","0","0","0","0","8.87691681673299","35.2941176470588","0","0","0","0",NA,"11.1111111111111"
"Trans Nzoia","7.51187450517182","-0.693147180559945","0","2.07944154167984","3.91202300542815","0","0","3.91202300542815","0","1","1","0","0","1.75209421283562","0.333001161943566","7.59085212368858","1775","1500","0","0","0","9.91982011382369","35.5","30","0","0","0",NA,"11.1111111111111"
"Trans Nzoia","7.3055824029239","0.810930216216329","0","2.29141179239592","3.88955014957609","0","0","4.2642435990175","-0.117783035656384","1","0","0","1","0.399894063058709","0.515114184910137","8.67628402949503","2522.22222222222","1488.88888888889","0","0","106.666666666667","9.71352801157577","106","95","0","0","120",NA,"11.1111111111111"
"Trans Nzoia","6.71066317272472","0.693147180559945","4.15888308335967","2.30258509299405","0","0","3.91202300542815","3.91202300542815","0","1","1","0","1","2.22282012452518","0.51012656763422","8.53208180390999","1775","0","0","1500","0","9.11860878137659","35.5","0","0","30","0",NA,"11.1111111111111"
"Trans Nzoia","6.68201836781533","0.916290731874155","0","2.26176309847379","4.0943445622221","0","0","3.91202300542815","-0.916290731874155","1","0","1","0","2.38500957736881","0.51012656763422","8.52833093582669","1775","1800","0","0","56","9.0899639764672","71","60","0","0","140",NA,"11.1111111111111"
"Trans Nzoia","7.36777324138454","1.41098697371026","0","2.32668264457311","3.89728072369094","0","0","4.29612329103861","-2.10413415427021","1","0","0","1","1.67053301179391","0.519644783419034","8.97523532242533","2606.09756097561","1480.48780487805","0","0","85.3658536585366","9.77571885003641","70.5","65","0","0","700",NA,"11.1111111111111"
"Trans Nzoia","6.12558014405193","0","0","2.30258509299405","0","0","0","3.91202300542815","0","1","0","1","0","-0.301105092783922","0.515114184910137","6.90775527898214","1775","0","0","0","0","8.5335257527038","35.5","0","0","0","0",NA,"11.1111111111111"
"Trans Nzoia","7.51930910579366","1.50407739677627","0","2.18480205733766","0","0","0","3.79423996977176","-0.117783035656384","1","1","0","1","1.13783300182139","0.519644783419034","8.55788717774379","1577.77777777778","0","0","0","106.666666666667","9.92725471444553","35.5","0","0","0","120",NA,"11.1111111111111"
"Trans Nzoia","6.80239476332431","-1.20397280432594","5.19295685089021","2.59026716544583","3.76892216178747","0","0","3.52636052461616","1.20397280432594","1","0","0","0","1.7227665977411","0.519644783419034","7.83729123760631","1200","1333.33333333333","0","0","400","9.21034037197618","35.2941176470588","30.7692307692308","0","0","120",NA,"11.1111111111111"
"Trans Nzoia","8.02810557579007","0.916290731874155","0","2.30258509299405","3.68887945411394","0","0","3.91202300542815","0","1","1","1","0","1.43150670394144","0.51012656763422","8.72648119644001","1775","1200","0","0","0","10.4360511844419","35.5","30","0","0","0",NA,"11.1111111111111"
"Trans Nzoia","7.24330208752685","0","1.6094379124341","2.30258509299405","3.91202300542815","0","0","3.91202300542815","-0.693147180559945","1","0","0","1","0.518793793415168","0.333001161943566","8.3187422526924","1775","1500","0","0","200","9.65124769617872","35.5","30","0","0","400",NA,"11.1111111111111"
"Trans Nzoia","6.70354081177162","-0.22314355131421","3.2188758248682","2.30258509299405","0","0","0","3.84748448429057","0","1","0","1","0","1.94400357078473","0.51012656763422","6.90775527898214","1664.0625","0","0","0","0","9.11148642042349","35.5","0","0","0","0",NA,"11.1111111111111"
"Trans Nzoia","7.08508362117204","0.262364264467491","0","2.22254238532051","4.05512384906882","0","0","4.05512384906882","0.430782916092454","1","1","0","1","1.80555279136039","0.333001161943566","8.52332817998375","2048.07692307692","1730.76923076923","0","0","215.384615384615","9.49302922982391","35.5","30","0","0","140",NA,"11.1111111111111"
"Trans Nzoia","7.64598576178019","0","0","2.30258509299405","0","0","0","3.91202300542815","0","1","1","0","1","2.46172331433234","0.51012656763422","7.9550742732627","1775","0","0","0","150","10.0539313704321","35.5","0","0","0","150",NA,"11.1111111111111"
"Uasin Gishu","7.08012750492242","0","0","2.30258509299405","3.91202300542815","0","0","3.91202300542815","1.25276296849537","1","1","0","1","1.63315443905142","0.186660829991136","8.91865027812686","1700","1400","0","0","2920","9.48807311357429","34","28","0","0","834.285714285714",NA,"11.1111111111111"
"Uasin Gishu","6.55505457015591","-0.22314355131421","0","2.30258509299405","0","3.44201937618241","0","0","0","1","1","0","1","2.09433015417359","0.263766825374016","7.48155570190952","0","0","1000","0","0","8.96300017880778","0","0","32","0","0",NA,"11.1111111111111"
"Uasin Gishu","7.41598754289553","0.405465108108164","0","2.30258509299405","3.50655789731998","3.91202300542815","0","0","0","1","0","0","1","1.92570744173779","0.263766825374016","8.53882421154253","0","933.333333333333","1566.66666666667","0","0","9.8239331515474","0","28","63","0","0",NA,"11.1111111111111"
"Uasin Gishu","7.4256236443208","1.6094379124341","0","2.30258509299405","0","3.40119738166216","2.99573227355399","2.99573227355399","-2.99573227355399","1","1","0","1","1.82884114413259","0.263766825374016","9.56857410037891","680","0","930","640","18","9.83356925297268","34","0","31","32","360",NA,"11.1111111111111"
"Uasin Gishu","7.35875446230018","0.405465108108164","0","2.30258509299405","0","3.50655789731998","0","3.50655789731998","-1.79175946922805","1","1","0","1","1.16002091679675","0.0597001095032112","8.3203669484194","1133.33333333333","0","1033.33333333333","0","200","9.76670007095205","34","0","31","0","1200",NA,"11.1111111111111"
"Uasin Gishu","6.71066317272472","0.693147180559945","0","2.30258509299405","0","0","2.52572864430826","3.91202300542815","-1.38629436111989","1","1","0","1","1.62531126159039","0.263766825374016","8.31078383909319","1700","0","0","387.5","30","9.11860878137659","34","0","0","31","120",NA,"11.1111111111111"
"Uasin Gishu","7.13251916390536","2.14006616349627","2.46510402249182","2.31428113275724","0","3.02471981042724","0","3.38139475436598","-1.04145387482816","1","1","0","1","1.67147330335355","0.257338685904497","8.73222202493185","1000","0","650.588235294118","0","105.882352941176","9.54046477255723","34","0","61.2","0","300",NA,"11.1111111111111"
"Uasin Gishu","7.67262061406939","1.79175946922805","0","2.30258509299405","3.91202300542815","0","0","3.91202300542815","0.154150679827258","1","1","0","1","1.30291275218084","0.186660829991136","7.88231491898027","1700","1400","0","0","1066.66666666667","10.0805662227213","34","28","0","0","914.285714285714",NA,"11.1111111111111"
"Uasin Gishu","6.87717235250434","0.405465108108164","0","2.30258509299405","0","0","0","3.50655789731998","-1.09861228866811","1","1","0","1","0.217795944987614","0.0597001095032112","8.34877453979127","1133.33333333333","0","0","0","100","9.28511796115622","34","0","0","0","300",NA,"11.1111111111111"
"Uasin Gishu","7.54088399326197","1.25276296849537","0","2.30258509299405","0","0","0","3.91202300542815","-0.847297860387204","1","0","0","1","1.75209421283562","0.257338685904497","8.81623902251833","1700","0","0","0","128.571428571429","9.94882960191384","34","0","0","0","300",NA,"11.1111111111111"
"Uasin Gishu","6.95283858122024","0.693147180559945","0","2.52572864430826","3.91202300542815","3.91202300542815","0","3.91202300542815","-1.38629436111989","1","1","0","1","0.506817602368452","0.263766825374016","8.9226582995244","1700","1400","1550","0","50","9.36078418987212","34","28","31","0","200",NA,"11.1111111111111"
"Uasin Gishu","7.51088553144431","1.94591014905531","0","2.371577964481","3.91202300542815","0","0","3.91202300542815","-0.336472236621213","1","1","0","1","1.7509374747078","0.257338685904497","7.74531197031379","1700","1400","0","0","500","9.91883114009618","34","28","0","0","700",NA,"11.1111111111111"
"Uasin Gishu","7.34266267769026","0","0","2.30258509299405","0","0","0","4.60517018598809","0","1","1","0","1","0.266203040774657","0.263766825374016","8.25582842728183","3400","0","0","0","0","9.75060828634213","34","0","0","0","0",NA,"11.1111111111111"
"Uasin Gishu","7.51292075547804","2.72129542785223","0","2.30422847873778","0","3.58862285037429","4.23525001529934","3.67563422736392","0.369747025506085","1","1","0","1","2.23751309625033","0.186660829991136","8.39085391849597","1342.10526315789","0","1121.71052631579","2210.52631578947","1059.21052631579","9.92086636412991","68","0","62","64","731.818181818182",NA,"11.1111111111111"
"Uasin Gishu","7.20332395869104","1.64865862558738","0","2.30258509299405","3.89260491957104","3.88077046192404","0","0","-0.395895657092014","1","1","0","1","1.97164751187131","0.263766825374016","9.45396505338316","0","1376.92307692308","1550","0","168.269230769231","9.61126956734291","0","60","62","0","250",NA,"11.1111111111111"
"Uasin Gishu","7.04695401931053","2.07944154167984","0","2.30258509299405","0","0","0","3.2188758248682","-0.980829253011726","1","1","0","1","1.67896397508271","0.257338685904497","9.71141864428729","850","0","0","0","337.5","9.4548996279624","34","0","0","0","900",NA,"11.1111111111111"
"Uasin Gishu","7.27753103134833","0.693147180559945","0","2.52572864430826","3.91202300542815","3.91202300542815","0","0","0","1","1","0","1","1.25276296849537","0.263766825374016","8.90754466171435","0","1400","1550","0","0","9.6854766400002","0","28","31","0","0",NA,"11.1111111111111"
"Uasin Gishu","7.51695764855627","1.6094379124341","0","2.30258509299405","3.91202300542815","3.40119738166216","0","2.99573227355399","-0.916290731874155","1","1","0","1","1.53183666641055","0.257338685904497","9.39930647148881","680","1400","960","0","80","9.92490325720814","34","56","32","0","200",NA,"11.1111111111111"
"Uasin Gishu","7.32993132961077","2.00148000021012","0","2.39296915446231","0","3.70230247444608","0","0","0.672668649216405","1","1","0","1","1.16989882399218","0.377956654100041","9.51254486020341","0","0","1256.75675675676","0","591.891891891892","9.73787693826264","0","0","31","0","302.068965517241",NA,"11.1111111111111"
"Uasin Gishu","7.12986229327741","1.09861228866811","0","2.30258509299405","0","4.19970507787993","0","3.50655789731998","-1.09861228866811","1","0","0","1","1.58514521986506","0.377956654100041","8.73230457103318","1133.33333333333","0","2133.33333333333","0","66.6666666666667","9.53780790192929","34","0","32","0","200",NA,"11.1111111111111"
"Uasin Gishu","7.68014792642669","1.09861228866811","0","2.30258509299405","4.19970507787993","0","3.50655789731998","4.31748811353631","0.154150679827258","1","1","0","1","0.78845736036427","0.0597001095032112","9.37458281537023","2550","1866.66666666667","0","1066.66666666667","385","10.0880935350786","34","28","0","32","330",NA,"11.1111111111111"
"Uasin Gishu","6.90516191912954","1.6094379124341","4.05352256770185","2.30258509299405","0","3.40119738166216","0","0","-3.2188758248682","1","1","0","1","2.23252021854576","0.263766825374016","9.35962207469194","0","0","930","0","40","9.31310752778141","0","0","31","0","1000",NA,"11.1111111111111"
"Uasin Gishu","7.26189385115303","1.33500106673234","0","2.32856057939731","4.28177003093423","3.27016911925575","0","4.08109933547208","-0.23638877806423","1","1","0","1","1.8883314788528","0.0597001095032112","9.24479264916771","2013.15789473684","2026.31578947368","842.105263157895","0","421.052631578947","9.6698394598049","102","84","32","0","533.333333333333",NA,"11.1111111111111"
"Uasin Gishu","7.44080217139923","0.587786664902119","0","2.30258509299405","4.01738352108597","0","0","4.01738352108597","0.328504066972036","1","1","0","1","1.75324961446618","0.242087081878435","8.73498913640385","1888.88888888889","1555.55555555556","0","0","1333.33333333333","9.8487477800511","68","56","0","0","960",NA,"11.1111111111111"
"Uasin Gishu","7.56099801269618","1.38629436111989","1.90954250488444","2.52572864430826","0","3.2188758248682","0","3.2188758248682","0.318453731118535","1","0","0","1","1.85002837735203","0.377956654100041","9.14899674173513","850","0","775","0","510","9.96894362134806","34","0","31","0","370.909090909091",NA,"11.1111111111111"
"Uasin Gishu","7.24330208752685","0.693147180559945","0","2.30258509299405","0","3.91202300542815","3.91202300542815","0","0.405465108108164","1","1","0","1","1.870262530716","0.186660829991136","8.98719682066197","0","0","1550","1600","1400","9.65124769617872","0","0","31","32","933.333333333333",NA,"11.1111111111111"
"Uasin Gishu","6.51471269087253","0.693147180559945","0","2.52572864430826","3.91202300542815","0","0","0","0","1","0","0","1","2.24918431626693","0.257338685904497","9.11382947159534","0","1400","0","0","780","8.9226582995244","0","28","0","0","780",NA,"11.1111111111111"
"Uasin Gishu","8.06745137814107","1.6094379124341","0","2.30258509299405","4.31748811353631","4.31748811353631","0","0","0","1","1","0","1","2.18154676461699","0.186660829991136","9.56619497953101","0","2100","2400","0","1200","10.4753969867929","0","28","32","0","1200",NA,"11.1111111111111"
"Uasin Gishu","7.39246585397491","1.38629436111989","0","2.27726728500976","4.31748811353631","3.62434093297637","0","3.2188758248682","0.500775287912489","1","1","0","1","2.40152504084895","0.242087081878435","9.21829862094123","850","2100","1162.5","0","390","9.80041146262679","34","28","31","0","236.363636363636",NA,"11.1111111111111"
"Uasin Gishu","6.72080140957589","2.30258509299405","0","2.30258509299405","3.91202300542815","3.91202300542815","0","0","0.371563556432483","1","1","0","1","1.7509374747078","0.263766825374016","8.33327035325531","0","1400","1600","0","840","9.12874701822776","0","28","32","0","579.310344827586",NA,"11.1111111111111"
"Uasin Gishu","7.665757691885","0.78845736036427","0","2.25606507735915","3.81671282562382","3.81671282562382","0","0","-0.0953101798043249","1","1","0","1","1.84792974069511","0.293985841384491","9.23192394364336","0","1272.72727272727","1454.54545454545","0","636.363636363636","10.0737033005369","0","28","32","0","700",NA,"11.1111111111111"
"Uasin Gishu","7.89001875300703","4.31748811353631","0","2.30258509299405","0","3.3322045101752","4.0943445622221","2.77258872223978","0.364643113587909","1","1","0","1","2.06008881316402","0.186660829991136","8.2485640099409","544","0","896","1920","954.133333333333","10.2979643616589","102","0","64","32","662.592592592593",NA,"11.1111111111111"
"Uasin Gishu","7.2211050981825","0.916290731874155","0","2.30258509299405","4.0943445622221","0","0","3.91202300542815","-1.6094379124341","1","0","0","1","1.85369042695855","0.242087081878435","8.67248607582227","1700","1680","0","0","152","9.62905070683437","68","56","0","0","760",NA,"11.1111111111111"
"Uasin Gishu","5.34710753071747","3.40119738166216","0","2.30258509299405","2.81341071676004","3.72970144863419","0","2.81341071676004","-0.693147180559945","1","1","0","1","1.75267208052001","0.263766825374016","10.5085318515411","566.666666666667","520","1300","0","500","7.75505313936934","34","31.2","31.2","0","1000",NA,"11.1111111111111"
"Uasin Gishu","7.78225046566626","1.87180217690159","2.11718186966268","2.30258509299405","0","0","3.91202300542815","4.05512384906882","-1.87180217690159","1","1","0","1","1.73254010956808","0.257338685904497","9.74300275188981","1961.53846153846","0","0","1600","138.461538461538","10.1901960743181","68","0","0","64","900",NA,"11.1111111111111"
"Uasin Gishu","7.50630712417558","1.6094379124341","0","2.30258509299405","0","3.68887945411394","3.40119738166216","0","0","1","1","0","1","1.69530975150806","0.257338685904497","7.81116338502528","0","0","1240","960","0","9.91425273282745","0","0","31","32","0",NA,"11.1111111111111"
"Uasin Gishu","6.80239476332431","0","4.27666611901606","2.30258509299405","2.30258509299405","3.2188758248682","0","0","0","1","1","0","0","1.78758409781757","0.263766825374016","7.70975686445416","0","350","730","0","0","9.21034037197618","0","35","29.2","0","0",NA,"11.1111111111111"
"Uasin Gishu","7.64800989002767","1.17865499634165","0","2.31785256512483","3.83198029775461","3.83198029775461","0","3.98613097758187","0.430782916092454","1","1","0","1","1.00063188030791","0.242087081878435","9.39761757794968","1830.76923076923","1292.30769230769","1476.92307692308","0","1538.46153846154","10.0559554986795","68","56","32","0","1000",NA,"11.1111111111111"
"Uasin Gishu","7.38318478649114","2.484906649788","0","2.3434070875143","3.44201937618241","0","0","4.31748811353631","1.46633706879343","1","1","0","1","1.45783952828299","0.242087081878435","10.7152322517859","2550","875","0","0","4516.66666666667","9.79113039514301","102","84","0","0","1042.30769230769",NA,"11.1111111111111"
"Uasin Gishu","7.01655587078713","1.09861228866811","0","2.4567357728213","0","2.81341071676004","0","3.50655789731998","0","1","1","0","1","1.48160454092422","0.263766825374016","8.52940498962604","1133.33333333333","0","516.666666666667","0","0","9.424501479439","34","0","31","0","0",NA,"11.1111111111111"
"Uasin Gishu","7.22983877815125","1.09861228866811","0","2.4567357728213","3.2188758248682","0","3.50655789731998","3.72970144863419","0.405465108108164","1","1","0","1","1.96897542198631","0.293985841384491","8.2729962309042","1416.66666666667","700","0","1066.66666666667","1350","9.63778438680312","68","56","0","64","900",NA,"11.1111111111111"
"Uasin Gishu","6.90516191912954","0","0","2.30258509299405","0","0","0","3.91202300542815","-0.693147180559945","1","1","0","1","0.382992252256106","0.0597001095032112","8.05515773181968","1700","0","0","0","150","9.31310752778141","34","0","0","0","300",NA,"11.1111111111111"
"Uasin Gishu","7.50237962468346","0.182321556793955","0","2.4567357728213","4.42284862919414","4.42284862919414","0","0","0","1","1","0","1","2.27384262412839","0.293985841384491","8.86078289580631","0","2333.33333333333","2500","0","0","9.91032523333533","0","28","30","0","0",NA,"11.1111111111111"
"Uasin Gishu","7.21531684743338","0.78845736036427","0","2.43041846450393","3.81671282562382","3.52903075317204","0","0","0","1","1","0","1","1.60542989103656","0.263766825374016","8.80884464815552","0","1272.72727272727","1056.81818181818","0","0","9.62326245608525","0","28","31","0","0",NA,"11.1111111111111"
"Uasin Gishu","6.21201473856959","0.693147180559945","0","2.30258509299405","3.91202300542815","0","0","3.91202300542815","-0.693147180559945","1","1","0","1","0.470003629245736","0.293985841384491","7.68478394352278","1700","1400","0","0","150","8.61996034722146","34","28","0","0","300",NA,"11.1111111111111"
"Uasin Gishu","6.5501549069669","1.38629436111989","0","2.39789527279837","3.2188758248682","3.91202300542815","0","0","-0.287682072451781","1","1","0","1","1.74745921033147","0.293985841384491","9.11382947159534","0","700","1500","0","750","8.95810051561878","0","56","60","0","1000",NA,"11.1111111111111"
"Uasin Gishu","7.71868549519847","1.38629436111989","0","2.30258509299405","0","0","3.62434093297637","3.91202300542815","0","1","0","0","1","1.89210744306234","0.377956654100041","9.27565983809682","1700","0","0","1200","0","10.1266311038503","34","0","0","32","0",NA,"11.1111111111111"
"Uasin Gishu","7.24826425495587","1.25276296849537","0","2.30258509299405","0","0","3.75787232560089","3.75787232560089","0","1","1","0","1","1.87180217690159","0.377956654100041","9.20281210555539","1457.14285714286","0","0","1371.42857142857","0","9.65620986360774","34","0","0","32","0",NA,"11.1111111111111"
"Uasin Gishu","7.80992274540976","1.09861228866811","0","2.30258509299405","4.60517018598809","0","0","4.60517018598809","-1.09861228866811","1","1","0","1","0.672944473242426","0.293985841384491","9.05368656193081","3400","2800","0","0","83.3333333333333","10.2178683540616","68","56","0","0","250",NA,"11.1111111111111"
"Uasin Gishu","6.80568268551264","0.916290731874155","0","2.30258509299405","4.38202663467388","3.68887945411394","0","3.91202300542815","0","1","1","0","1","1.30607802726309","0.0597001095032112","9.15904707758863","1700","2240","1240","0","0","9.21362829416451","68","28","31","0","0","12.5","11.1111111111111"
"Uasin Gishu","7.53626793379622","0.405465108108164","0","2.23359222150709","0","0","0","4.19970507787993","-0.405465108108164","1","1","0","1","1.75785791755237","0.242087081878435","8.14322675036744","2266.66666666667","0","0","0","66.6666666666667","9.94421354244809","34","0","0","0","100",NA,"11.1111111111111"
"Uasin Gishu","7.50374156822721","0","0","2.30258509299405","3.91202300542815","3.2188758248682","0","3.2188758248682","0.916290731874155","1","1","0","1","0.978326122793608","0.0597001095032112","8.65608519028286","875","1400","825","0","420","9.91168717687908","35","28","33","0","168",NA,"11.1111111111111"
"Uasin Gishu","7.73479011682182","1.38629436111989","0","2.30258509299405","3.2188758248682","0","0","3.44201937618241","0","1","1","0","1","0.832909122935104","0.293985841384491","8.84442645125483","1062.5","700","0","0","173.125","10.1427357254737","34","28","0","0","173.125",NA,"11.1111111111111"
"Uasin Gishu","7.69149242573644","-0.693147180559945","0","2.30258509299405","3.68887945411394","0","0","3.68887945411394","0.307484699747961","1","1","0","1","1.13783300182139","0.0597001095032112","7.92948652331429","1400","1280","0","0","408","10.0994380343883","35","32","0","0","300",NA,"11.1111111111111"
"Uasin Gishu","7.37516554837527","0.22314355131421","0","2.26176309847379","4.38202663467388","0","0","3.68887945411394","0.8754687373539","1","1","0","1","1.18172719537862","0.242087081878435","8.89836560695536","1360","2240","0","0","320","9.78311115702714","34","28","0","0","133.333333333333",NA,"11.1111111111111"
"Uasin Gishu","7.80992274540976","1.09861228866811","0","2.30258509299405","0","0","3.91202300542815","4.19970507787993","-1.09861228866811","1","1","0","1","1.72870133326092","0.0597001095032112","8.91058571829013","2266.66666666667","0","0","1600","323.333333333333","10.2178683540616","34","0","0","32","970",NA,"11.1111111111111"
"Uasin Gishu","7.79070430243913","1.09861228866811","0","2.52572864430826","4.60517018598809","0","4.60517018598809","4.60517018598809","0.559615787935423","1","1","0","1","0.666118508172026","0.293985841384491","9.12187339065385","3400","2800","0","3200","1703.33333333333","10.198649911091","34","28","0","32","973.333333333333",NA,"11.1111111111111"
